# id:18-36--18-1 ,,
-0.84,0.63,1
0.91,-0.69,1
0.74,0.96,1
-0.18,-0.53,1
0.85,0.18,1
-0.15,0.83,1
0.21,0.88,1
-0.41,0.07,1
-0.85,0.86,1
0.14,-0.75,1
0.6,0.51,1
0.43,0.32,1
-0.82,0.43,1
0.32,0.28,1
-0.72,0.3,1
-0.98,0.44,1
0.4,0.5,1
-0.56,0.42,1
-0.71,-1,1
0.03,0.51,1
-0.09,0.2,-1
-0.99,0.94,1
-0.44,-0.68,1
-0.14,-0.17,1
-0.29,-0.62,1
-0.39,0.22,1
0.09,-0.98,-1
0.51,0.09,1
-0.4,-0.47,1
0.6,-0.62,-1
0.36,0.9,1
-0.33,-0.27,1
-0.88,0,1
-0.09,-0.29,1
-0.3,-0.35,-1
-0.81,0.77,1
-0.89,0.63,1
0.32,0.82,-1
0.67,-0.08,1
-0.33,-0.86,1
-0.3,0.62,-1
-0.74,-0.39,1
-0.03,0.56,-1
0.93,0.63,1
-0.54,0.86,1
-0.86,-0.74,-1
-0.51,0.76,1
-0.26,0.29,1
0.07,0.26,1
0.05,0.23,1
-0.39,-0.61,-1
0.64,-0.04,-1
0.13,0.48,1
-0.53,-0.13,-1
0.44,0.69,1
-0.45,0.59,1
0.74,-0.47,1
-0.98,0.96,1
0.87,0.34,1
-0.12,0.59,-1
-0.77,0.51,-1
0.53,-0.34,1
-0.55,-0.76,1
-0.93,-0.4,1
-0.97,-0.7,-1
0.99,-0.9,1
-0.78,0.57,-1
-0.32,-0.76,1
0.29,-0.49,1
-0.37,0.34,-1
-0.19,-0.49,1
-0.57,0.11,1
-0.63,0.79,1
0.73,-0.52,1
0.38,-0.16,1
-0.22,-0.7,-1
0.72,-0.79,1
-0.93,0.17,1
0.72,0.35,1
-0.82,-0.49,-1
-0.27,0.01,1
-0.88,-0.6,1
0.63,-0.71,-1
0.45,0.64,-1
-0.14,0.03,1
0.48,-0.67,1
0.29,0.95,1
0.97,-0.37,-1
0.25,-0.12,-1
0.66,0.89,1
-0.89,0.06,1
-0.37,-0.71,1
-0.68,1,1
-0.93,0.05,1
-0.98,0.04,-1
0.76,0.24,1
-0.31,-0.48,-1
-0.97,0.26,1
0.71,-0.85,1
-0.16,0.52,1
-0.5,-0.99,1
-0.58,0.98,-1
-0.01,0.44,1
-0.47,-0.18,1
0.63,-0.31,1
0.62,-0.2,1
-0.56,0.95,1
0.39,0.83,1
0.36,-0.49,1
-0.56,0.93,1
0.27,0.22,-1
0.41,-0.29,-1
0.74,-0.25,1
-0.65,0.87,1
-0.33,-0.67,1
-0.5,-0.88,-1
0.33,0.7,1
-0.34,-0.5,1
-0.76,0.51,1
-0.54,-0.11,1
0.11,-0.55,-1
-0.77,-0.67,1
-0.78,0.97,1
-0.55,-0.06,1
0.15,0.44,1
-0.09,-0.53,1
0.81,-0.5,1
0.33,-0.48,-1
-0.59,-0.5,-1
0.24,-0.5,1
-0.32,-0.96,1
0.1,-0.11,1
-0.87,-0.1,1
-0.57,-0.56,1
-0.11,0.61,-1
0.01,-0.67,1
-0.8,-0.1,-1
0.49,-0.15,-1
0.65,-0.95,1
-0.58,0.15,1
0.33,0.91,1
0.03,0.05,1
-0.15,-0.47,-1
0.3,-0.09,1
-0.03,-0.86,-1
0.5,-0.56,-1
0.36,-0.96,1
0.47,0.03,1
-0.11,-0.32,-1
-0.19,-0.22,1
0.19,0.84,1
0.03,0.15,1
0.68,-0.34,1
-0.2,0.98,-1
-0.45,0.12,-1
-0.97,-0.15,1
0.71,-0.35,-1
0.44,0.66,-1
-0.15,0.4,-1
0.28,-1,1
-0.33,-0.93,1
-0.31,0.67,1
0.74,0.93,1
0.36,-0.65,1
-0.36,-0.54,-1
0.42,-0.82,-1
0.62,0.1,1
-0.49,0.34,1
0.34,0.75,-1
-0.22,0.42,-1
-0.54,-0.15,1
-0.79,-0.17,1
-0.28,-0.58,1
-0.41,-0.5,-1
-0.68,0.73,-1
0.49,-0.53,1
0.2,0.05,-1
-0.79,0.78,-1
-0.06,0.47,-1
0.36,-0.11,1
0.52,-0.82,-1
-0.97,0.22,1
0.78,-0.29,1
-0.28,-0.28,1
-0.3,-0.37,1
0.19,-0.97,-1
0.88,0.03,-1
-0.04,0.8,-1
-0.29,-0.39,-1
-0.11,0.99,-1
-0.41,0.59,1
-0.69,0.12,-1
0.94,-0.65,-1
-0.68,0.21,1
0.27,-0.67,1
0.72,0.36,1
0.88,0.42,-1
0.57,-0.63,1
-0.54,0.17,-1
0.73,-0.14,1
-0.14,-0.6,1
0.31,0.59,1
-0.81,-0.57,1
-0.81,0.33,1
0.6,-0.26,1
0.44,-0.51,-1
-0.11,-0.98,1
-0.08,-0.54,1
0.41,-0.71,1
-0.25,-0.71,1
-0.52,-0.17,1
0.8,0.06,1
0.69,-0.84,1
0.79,-0.76,-1
0.58,-0.99,1
-0.51,-0.33,1
0.15,0.39,1
-0.85,-0.94,1
-0.94,-0.4,-1
-0.21,0.55,1
0.24,0.95,1
0.25,-0.6,1
0.86,0.77,1
0.79,-0.24,1
-0.16,-0.71,-1
0.12,-0.93,-1
-0.37,-0.1,-1
0.93,0.29,1
0.88,-0.15,-1
0.7,-0.73,-1
-0.63,0.75,1
0.19,0.8,-1
0.76,-0.24,1
-0.8,0.19,1
0.98,-0.2,1
-0.63,0.67,-1
-0.43,-0.31,-1
0.68,-0.79,-1
-0.63,-0.96,-1
-0.65,0.82,1
0.66,0.62,1
-0.3,0.58,1
0.17,-0.94,1
-0.94,-0.98,1
-0.22,0.87,-1
-0.84,-0.46,1
-0.65,0.48,1
0.73,-1,-1
0.97,-0.03,1
0.85,-0.02,1
0.77,-0.2,-1
-0.71,0.78,1
-0.91,-0.79,1
0.42,0.98,1
0.92,-0.76,1
-0.29,0.64,-1
0.39,-0.76,-1
-0.47,-0.78,-1
-0.76,0.08,1
0.57,0.09,-1
-0.28,0.61,-1
-0.18,0.1,1
0.06,0.88,1
-0.91,-0.01,-1
0.89,-0.18,-1
0.82,-0.05,1
-0.02,-0.04,1
-0.95,-0.94,1
0.86,0.03,1
0.78,-0.06,1
0.95,-0.03,-1
0.96,-0.2,-1
-0.84,-0.44,1
0.43,-0.9,1
-0.7,0.16,-1
-0.18,0.05,1
0.79,0.7,1
0.57,-0.43,1
0.14,0.75,1
-0.27,1,1
0.89,0.38,1
0.03,0.76,1
0.72,-0.02,1
0.48,-0.12,1
-0.5,1,1
-0.39,-0.46,-1
-0.72,-0.72,-1
0.89,-0.8,1
-0.39,0.75,1
0.21,0.36,1
0.88,-0.56,1
0.27,0.65,-1
-0.67,-0.98,1
0.92,-0.05,1
-0.93,0.36,1
0.34,0.62,-1
0.83,0.66,-1
-0.89,0.42,-1
0.39,-0.07,1
0.86,-0.93,1
0.84,-0.67,-1
0.07,0.18,-1
0.72,0.79,-1
0.77,-0.08,1
0.53,0.13,1
-0.52,-0.36,1
-0.84,-0.95,1
0.03,0.93,1
0.47,-0.99,-1
0.99,0.67,-1
-0.29,0.01,1
0.63,-0.11,1
-0.8,0.74,1
-0.34,-0.09,-1
-0.28,-0.54,1
0.03,-0.29,1
-0.83,-0.81,1
-0.09,0.8,-1
-0.59,0.42,1
0.86,0.74,-1
0.77,0.23,1
-0.7,0.24,1
0.38,0.25,1
0.45,-0.36,-1
0.45,0.31,-1
0.21,0.6,1
0.54,0.24,1
0.96,-0.54,1
0.03,-0.21,-1
-0.57,-0.08,-1
-0.85,0.05,-1
-0.09,0.47,-1
0.79,0.01,-1
0.03,-0.89,1
0.3,0.4,1
-0.74,0.85,1
0.11,-0.66,-1
1,-0.11,1
0.04,0.07,1
-0.42,-0.87,1
-0.95,-0.14,-1
-0.69,-0.55,1
0.24,-0.37,1
0.03,-0.31,1
0,-0.23,1
0.86,0.47,1
-0.12,-0.12,1
0.7,0.37,1
-0.32,0.46,1
0.73,-0.47,1
-0.07,0.82,1
-0.5,-0.42,1
-1,-0.95,-1
-0.14,0.77,1
0.33,0.84,-1
-0.26,0.49,1
-0.78,0.18,1
-0.69,0.02,-1
-0.18,-0.07,-1
0.09,-0.65,1
-0.6,-0.9,1
-0.42,-0.4,-1
0.05,-0.19,1
-0.91,-0.5,-1
0.47,-0.4,1
-0.16,-0.46,-1
0.4,-0.53,-1
0.08,-0.79,1
-0.86,0.92,-1
0.68,0.16,-1
-0.21,0.39,1
-0.99,0.52,1
0.04,0.27,-1
-0.38,0.02,1
0.26,-0.19,-1
0.29,0.13,1
0.58,-0.1,1
-0.57,-0.89,-1
0.05,0.04,-1
0.27,0.27,1
0.63,0.28,-1
0.99,0.38,-1
0,-0.47,1
0.86,0.82,-1
-0.87,0.01,1
0.65,-0.01,1
0.84,0.28,1
-0.16,0.77,1
0.25,0.29,1
-0.36,-0.31,-1
0.13,-0.23,1
0.25,-0.6,-1
0.9,-0.31,-1
0.92,-0.63,1
0.13,-0.21,1
0.53,0.97,1
-0.39,-0.79,-1
0.55,-0.7,1
0.4,-0.77,1
-0.41,0.18,1
-0.46,-0.03,1
-0.21,0.19,-1
-0.78,0.85,1
-0.96,-0.65,1
0.35,-0.51,-1
-0.01,0.81,1
0.52,0.09,1
-0.8,-0.53,-1
-0.58,0.88,1
0.48,0.97,1
0.9,0.7,-1
0.01,0,1
0.63,0.35,1
-0.2,0.52,1
0.74,-0.01,-1
0.39,0.77,-1
0.96,0.2,1
-0.31,0.17,1
-0.39,0.96,1
0.48,0.28,-1
-0.87,0.83,-1
-0.41,-0.94,1
-0.27,-0.39,1
0.06,0.68,-1
-0.4,0.44,1
0.86,-0.33,1
-0.39,0.34,1
0.12,-0.42,1
0.37,-0.73,1
0.48,-0.32,-1
0.71,0.78,1
0.63,0.69,-1
-0.68,0.02,1
0.16,-0.94,1
0.86,0.25,-1
0.07,0.55,1
-0.67,0.55,-1
0.78,-0.62,1
-0.38,-0.47,-1
-0.95,0.61,-1
-0.67,0.14,-1
-0.6,0.16,-1
0.86,-0.79,1
-0.69,-0.16,1
0.85,-0.75,1
-0.84,0.81,1
-0.31,0.1,-1
0.63,0.22,1
0.26,-0.25,1
0.89,0.95,1
-0.9,0.92,1
0.55,-0.73,-1
-0.79,-0.93,-1
-0.76,-0.09,1
-0.35,0.15,1
-0.99,0.71,1
-0.87,0.91,1
0.37,-0.87,1
0.66,-0.64,-1
0.41,-0.24,1
0.06,0.65,1
0.91,-0.93,1
0.99,-0.19,1
0.36,-1,-1
0.25,-0.75,1
-0.69,0.69,1
-0.58,0.5,1
-0.2,-0.83,1
-0.01,0.26,-1
-0.14,0.43,1
0.48,-0.77,1
0.26,0.88,1
0.79,0.82,-1
-0.37,-0.69,-1
-0.11,0.66,1
-0.27,-0.07,1
-0.23,0.23,1
-0.61,0.18,-1
0.83,-0.87,1
0.29,-0.04,-1
0.35,0.38,1
0.45,0.06,1
-0.17,-1,1
-0.64,0.93,-1
0.55,0.89,-1
0.72,0.34,1
0.65,-0.77,1
-0.9,0.35,-1
-0.88,0.53,1
-0.01,0.11,-1
0.3,-0.04,1
-0.8,0.47,1
# id:18-18-18-1 ,,
-0.27,-0.46,-1
-0.18,0.27,1
0.68,-0.9,-1
-0.49,-0.2,-1
-0.6,-0.85,-1
0.79,-0.99,-1
-0.45,-0.82,-1
0.42,-0.42,-1
-0.45,0.47,1
-0.53,1,1
0.45,0.36,1
0.53,0.98,1
0.89,-0.96,-1
-0.05,-0.13,-1
-0.55,-0.48,-1
0.47,0.16,1
-0.45,0.79,1
-0.5,-0.5,-1
0.03,0.4,1
0.49,0.39,1
0.77,-0.46,1
-0.45,-0.79,-1
0.58,-0.32,1
0.96,-0.95,-1
-0.63,-0.55,-1
0.39,0.06,1
-0.77,-0.99,-1
0.19,0.67,1
-0.68,0.85,1
0.74,-0.94,-1
0.95,0.63,1
0.92,0.59,1
-0.62,0.54,1
0.11,0.57,1
0.31,-0.82,-1
-0.89,0.98,1
-0.95,0.82,1
-0.2,0.57,1
0.07,0.47,1
-0.51,-0.95,-1
-0.92,-0.36,1
-0.64,0.95,1
0.24,0.21,1
0.75,-0.8,-1
-0.03,0.74,1
0.7,-0.02,1
-0.59,0.5,1
-0.32,0.55,1
0.17,0.97,1
0.04,0.08,1
0.36,0.89,1
-0.14,-0.05,-1
-0.18,-0.77,-1
-0.94,-0.37,1
-0.14,-0.34,-1
1,0.96,1
-0.22,-0.42,-1
0.05,-0.1,1
0.41,0.12,1
0.03,0.37,1
0.65,-0.49,-1
-0.65,0.27,1
-0.45,0.4,1
0.62,-0.94,-1
-0.08,-0.99,-1
-0.87,0.55,1
0.62,-0.99,-1
-0.33,0.05,1
-0.75,-0.52,1
-0.42,-0.2,1
-0.49,-0.05,1
0.11,0.13,1
-0.05,0.63,1
0.37,-0.06,1
0.58,0.63,1
0.83,-0.24,1
-0.01,-0.36,-1
-0.32,-0.34,-1
-0.49,-0.08,1
0.09,-0.99,-1
-0.75,-0.86,-1
0.36,-0.36,-1
0.4,0.18,1
0.63,0.34,1
0.13,-0.87,-1
-0.66,-0.55,-1
-0.54,-0.28,1
0.52,-0.56,-1
0.21,0.1,1
0.88,0.81,1
-0.19,0.81,1
-0.03,0.91,1
0.29,0.06,1
-0.55,-0.07,1
-0.26,0.6,1
-0.2,-0.01,1
0.51,0.8,1
0.66,0.52,1
0.14,-0.96,-1
-0.02,0.6,1
-0.7,-0.49,-1
0.86,0.39,1
0.81,-0.61,-1
-0.61,-0.56,-1
-0.14,-0.59,-1
-0.28,-0.99,-1
0.47,0.45,1
-0.21,-0.32,-1
-0.9,0.22,1
0.38,-0.64,-1
0.87,-0.18,1
-0.46,0.52,1
0.44,0.31,1
0.11,-0.41,-1
-0.21,-0.24,-1
0.61,-1,-1
-0.14,0.85,1
-0.81,-0.03,1
0.06,-0.98,-1
-0.81,0.14,1
0.41,0.39,1
-0.68,-0.44,-1
-0.09,-0.28,-1
0.14,0.61,1
-0.68,-1,-1
0.17,-0.07,-1
0.29,0.63,1
0.25,0.96,1
-0.93,0.4,1
-0.21,-0.94,-1
0.24,0.26,1
0.59,-0.8,-1
-0.23,0.52,1
0.79,-0.1,1
0.2,0.51,1
-0.47,-0.8,-1
0.66,-0.3,1
-0.35,-0.47,-1
-0.46,0.01,1
-0.33,-0.85,-1
-0.5,-0.11,1
0.85,-0.53,1
0.08,0.67,1
0.58,0.4,1
0.08,0.28,1
0.3,-0.29,-1
0.66,-0.24,1
-0.15,-0.94,-1
-0.83,0.46,1
0.82,-0.24,1
-0.7,0.96,1
0.5,-0.32,1
-0.91,-0.9,-1
0.28,-0.83,-1
0.68,0.5,1
0.09,-0.16,-1
0.99,0.36,1
0.21,0.39,1
0.29,-1,-1
-0.97,-0.43,1
0.33,-0.87,-1
0.35,0.82,1
0.02,-0.98,-1
0.9,0.75,1
0.25,-0.41,-1
-0.31,-0.81,-1
0.03,-0.18,-1
0.72,-0.25,1
0.41,-0.46,-1
-0.08,0.8,1
0.36,-0.02,1
-0.65,0.88,1
0.93,0.68,1
-0.1,0.86,1
-0.31,0.98,1
-0.09,0.95,1
-0.57,0.61,1
-0.82,0.91,1
-0.48,-0.36,-1
-0.42,-0.45,-1
-0.56,-0.69,-1
0.29,-0.34,-1
-0.51,-0.89,-1
-0.34,0.62,1
0.11,-0.88,-1
0.85,-0.92,-1
-0.8,-0.59,1
-0.04,0.12,1
-0.31,-0.11,-1
-0.7,0.66,1
-0.41,0.19,1
0.17,0.68,1
-0.84,-0.67,-1
0.14,0.13,1
0.59,-0.16,1
0.79,-0.07,1
0.61,-0.16,1
0.09,0.62,1
0.68,-0.87,-1
-0.59,-0.89,-1
0.92,-0.02,1
0.65,-0.2,1
-0.91,0.26,1
0.33,0.85,1
0.16,-0.08,-1
-0.23,0.49,1
-0.94,-0.5,1
0.18,-0.88,-1
0.41,-0.4,-1
-0.78,0.64,1
0.93,0.6,1
-0.58,-0.36,-1
0.99,-0.49,1
-0.65,0.34,1
0.18,0.15,1
0.55,-0.81,-1
-0.99,0.33,1
-0.98,0.01,1
0.69,0.3,1
0.09,0.12,1
-0.53,0.03,1
0.91,-1,-1
-0.65,0.5,1
-0.78,0.66,1
0.96,0.78,1
-0.7,-0.53,-1
-0.97,-0.9,-1
-0.73,-0.64,-1
-0.26,-0.91,-1
-0.47,-0.06,1
-0.32,-0.71,-1
-0.46,0.16,1
-0.41,-0.62,-1
0.98,0.76,1
-0.9,-0.87,-1
-0.96,-0.4,1
1,0.3,1
0.41,-0.11,-1
-0.3,0.95,1
-0.45,-0.43,-1
-0.08,0.87,1
-0.67,0.54,1
0.74,0.71,1
-0.55,0.82,1
-0.59,-0.65,-1
0.23,0.82,1
-0.13,0.71,1
-0.9,-0.55,1
-0.9,-0.07,1
0.77,-0.74,-1
-0.25,0.53,1
1,-0.76,1
0,0.12,1
0.28,0.49,1
-0.89,-0.5,1
-1,-0.47,1
-0.07,-0.07,1
0.79,0.67,1
0.38,0.45,1
-0.79,-0.7,1
0.91,0.45,1
0.65,0.46,1
0.98,0.65,1
0.16,-0.41,-1
-0.74,-0.24,1
-0.74,0.67,1
-0.85,0.58,1
-0.12,-0.24,-1
0.71,-0.97,-1
0.03,-0.24,-1
0.92,0.42,1
-0.31,-0.39,-1
-0.4,-0.71,-1
0.59,-0.11,1
-0.47,-0.58,-1
0.92,0.59,1
0,-0.53,-1
-0.8,-0.31,1
0.87,0.96,1
0.21,-0.22,-1
0.94,0.49,1
-0.01,-0.46,-1
-0.34,-0.38,-1
0.09,-0.89,-1
0.3,0.63,1
-0.89,-0.45,1
-0.15,0.94,1
0.71,-0.18,1
-0.19,0.21,1
-0.8,0.39,1
-0.38,0.26,1
-0.97,0.35,1
0.18,0.36,1
-0.99,0.61,1
-0.25,-0.16,-1
0.75,-0.79,-1
0.77,-0.78,-1
-0.01,0.09,1
0.37,-0.08,1
0.2,0.58,1
-0.1,0.2,1
-0.68,-0.65,-1
0.68,0.88,1
-0.93,-0.98,-1
-0.85,0.81,1
-0.95,0.28,1
-0.73,-0.08,1
-0.01,-0.81,-1
0.21,-0.88,-1
-0.67,-0.47,1
-0.21,0.1,1
-0.69,0.26,1
0.17,0.55,1
0.49,0.87,1
-0.7,-0.1,1
0.41,0.39,1
-0.75,0.33,1
-0.85,0.15,1
0.19,-0.13,1
0.99,0.1,1
-0.26,-0.6,-1
0.16,-0.63,-1
0.46,0.77,1
0.79,-0.57,-1
0.33,-0.55,-1
0.5,-0.72,-1
-0.54,0.91,1
0.43,0.64,1
-0.16,-0.94,-1
-0.96,0.13,1
-0.43,0.83,1
0.16,0.33,1
0.86,0.08,1
-0.22,0.17,1
-0.87,0.78,1
0.64,0.1,1
0.66,-0.41,1
-0.19,-0.03,1
0.53,-0.91,-1
0.45,0.77,1
-0.4,-0.01,1
-0.1,0.54,1
-0.41,-0.69,-1
-0.28,0.49,1
-1,0.05,1
-0.48,-0.72,-1
-0.29,0.42,1
0.28,-0.65,-1
0.18,-0.99,-1
-0.47,-0.33,-1
-0.41,0.63,1
0.52,-0.98,-1
-0.19,0.43,1
-0.55,0.25,1
-0.68,0.41,1
0.85,-0.82,-1
0.89,-0.19,1
-0.03,-0.43,-1
-0.81,0.47,1
0.99,0.84,1
-0.13,0.36,1
0.24,0.91,1
-0.87,0.61,1
-0.3,1,1
0.53,-0.45,-1
-0.44,0.62,1
-0.38,-0.47,-1
0.3,-0.65,-1
0.1,0.46,1
0.78,0.47,1
0.34,-0.37,-1
0.07,0.6,1
-0.08,-0.53,-1
0.7,-0.59,-1
-1,-0.28,1
0.78,-0.25,1
0.64,-0.83,-1
0.83,-0.35,1
-0.86,-0.74,-1
0.3,-0.97,-1
0.23,-0.04,1
-0.75,-0.6,1
-0.79,-0.28,1
0.22,-0.68,-1
0.65,-0.26,1
0.65,0.5,1
-0.98,0.56,1
0.01,-0.18,-1
-0.37,-0.52,-1
-0.36,0.4,1
-0.26,-0.09,-1
0.15,0.48,1
-0.31,-0.37,-1
0.22,-0.75,-1
-0.42,0.94,1
0.58,-0.52,-1
-0.91,-0.65,1
-0.37,-0.34,-1
-0.01,0.13,1
-0.85,-0.93,-1
0.29,-0.1,-1
-0.08,-0.19,-1
-0.45,0.54,1
-0.42,-0.76,-1
-0.48,-0.53,-1
-0.57,-0.38,1
0.49,0.59,1
0.48,0.62,1
0.37,0.02,1
1,0.11,1
-0.82,0.92,1
0.53,-0.4,-1
-0.33,-0.88,-1
-0.92,-0.11,1
0.71,0.46,1
0.29,0.53,1
0.76,0.95,1
0.84,0.49,1
0.39,0.7,1
-0.82,-0.81,-1
-0.34,-0.3,-1
-0.54,-0.73,-1
-0.13,0.8,1
0.21,-0.19,-1
0.74,-0.67,-1
0.39,0.25,1
0.69,-0.35,1
-0.25,-0.85,-1
-0.32,-0.24,-1
-0.66,0.43,1
-0.31,0.8,1
0.21,0.2,1
0.18,0.54,1
-0.62,0.23,1
-0.91,0.38,1
0.02,-0.23,-1
0.38,0.3,1
-0.54,-0.62,-1
-0.39,0.41,1
0.33,0.54,1
-0.69,0.49,1
0.73,0.72,1
0.81,0.04,1
0.15,-0.74,-1
-0.39,-0.95,-1
0.67,0.32,1
0.64,0.58,1
0.32,-0.73,-1
1,-0.77,1
0.93,-0.6,1
-0.91,-0.66,1
0.7,-0.78,-1
0.54,-0.23,1
0.87,0.51,1
0.36,-0.25,-1
0.93,0.22,1
-0.5,-0.52,-1
0.48,0.54,1
-0.34,0.41,1
0.78,0.78,1
0.45,-0.69,-1
0.27,0.27,1
-0.73,-0.67,-1
-0.95,0.27,1
-0.38,-0.39,-1
-0.33,-0.41,-1
-0.56,0.23,1
-0.75,0.5,1
-0.83,-0.57,1
-0.49,0.77,1
0.23,-0.36,-1
0.93,-0.32,1
0,0.43,1
-0.07,0.31,1
0.5,-0.49,-1
-0.17,-0.19,-1
0.27,0.24,1
0.65,-0.36,-1
-0.91,0.97,1
0.19,-0.47,-1
-0.99,-0.9,1
0.22,-0.85,-1
0.9,0.81,1
-0.67,0.8,1
0.99,0.55,1
-0.86,0.16,1
-0.61,-0.04,1
0.75,1,1
0,0.06,1
0.3,0.01,1
0.87,0.39,1
0.89,-0.29,1
-0.48,-0.14,1
0.77,-0.17,1
0.98,-0.19,1
0.81,0.63,1
-0.28,-0.69,-1
-0.47,0.21,1
0.71,0.89,1
0.98,-0.99,1
-0.63,-0.88,-1
-0.31,0.71,1
0.12,-0.94,-1
0.72,0.3,1
-0.86,0.15,1
0.61,0.12,1
-0.42,0.34,1
-0.67,0.64,1
-0.88,0.09,1
-0.96,0.02,1
-0.37,-0.24,-1
0.81,-0.9,-1
-0.15,0.3,1
0.53,0.84,1
-0.44,-0.68,-1
-0.53,-0.69,-1
-0.53,-0.42,-1
-0.95,-0.68,1
0.16,-0.67,-1
0.29,0.58,1
0.47,-0.65,-1
-0.73,-1,-1
0.29,0.78,1
-0.4,-1,-1
0.08,-0.07,-1
-0.07,-0.62,-1
0.43,0.11,1
0.82,-0.11,1
-1,-0.87,1
-0.71,0.01,1
-0.96,0.88,1
0.9,-0.34,1
-0.88,0.88,1
-0.9,-0.2,1
-0.76,-0.26,1
1,-0.39,1
-0.89,0.91,1
-0.13,-0.05,-1
-0.07,-0.4,-1
-0.17,-0.95,-1
0.56,0.44,1
-0.8,0.03,1
0.62,0.75,1
-0.99,0.81,1
0.81,-0.48,1
0.7,0.57,1
-0.7,0.32,1
0.63,0.89,1
-0.5,0.9,1
0.69,-0.11,1
-0.3,0.27,1
0.61,0.1,1
-0.07,-0.86,-1
0.87,-0.14,1
0.62,0.67,1
0.92,-0.06,1
-0.42,-0.81,-1
0.67,-0.4,-1
-0.34,-0.7,-1
0.21,-0.95,-1
0.32,0.74,1
-0.94,0.13,1
-0.6,0.56,1
-0.06,0.56,1
-0.93,0.81,1
-0.08,-0.72,-1
-0.02,-0.28,-1
-0.16,0.97,1
0.68,-0.48,-1
0.34,0.68,1
-0.23,0.12,1
-0.1,-0.01,-1
-0.74,0.48,1
-0.25,-0.87,-1
-0.96,0.67,1
-0.71,-0.54,1
-0.37,-0.63,-1
0.6,-0.99,-1
-0.82,-0.37,1
0.49,0.3,1
0.08,-0.38,-1
-0.21,-0.81,-1
0.9,-0.99,-1
-0.82,0.19,1
-0.51,0.27,1
0.64,-0.24,1
-0.28,0.24,1
0.47,-0.45,-1
-0.46,-0.33,-1
-0.42,0.87,1
-0.42,-0.73,-1
-0.39,-0.05,1
-0.38,-0.25,-1
0.86,-0.88,-1
0.1,-0.37,-1
-0.9,0.91,1
-0.84,-0.69,1
0.85,-0.05,1
-0.59,-0.39,1
0.56,-0.21,1
-0.19,-0.56,-1
-0.03,-0.26,-1
0.27,0.13,1
-0.23,-0.97,-1
-0.88,-0.15,1
0.62,0.61,1
-0.37,-0.68,-1
0.9,0.25,1
-0.83,0.28,1
0.08,-0.97,-1
-0.11,-0.01,1
0.56,-0.25,-1
-0.07,0.27,1
0.31,-0.25,-1
0.54,-0.18,1
0.72,-0.52,-1
0.06,0.25,1
-0.31,0.88,1
-0.11,0.24,1
-0.06,-0.56,-1
-0.54,0.63,1
-0.33,0.57,1
0.58,0.34,1
0.71,0.83,1
-0.4,-0.4,-1
-0.58,-0.26,1
0.27,0.87,1
0.59,0.56,1
-0.95,-0.69,1
0.07,-0.17,-1
-0.79,0.19,1
0.97,0.59,1
0.88,-0.82,-1
0.72,-0.88,-1
0.52,-0.64,-1
-0.76,-0.43,1
0.96,-0.96,1
-0.5,-0.65,-1
-0.94,0.48,1
0.9,0.88,1
-0.6,-0.02,1
0.58,0.91,1
-0.12,0.25,1
0.5,-0.98,-1
0.15,0.35,1
-0.36,0.96,1
0.66,0.74,1
0.41,-0.66,-1
0.19,-0.24,-1
-0.86,0.27,1
0.51,-0.8,-1
-0.61,0.65,1
0.02,-0.69,-1
0.38,0.05,1
-1,0.93,1
0.55,-0.41,-1
-0.99,0.36,1
-0.11,-0.7,-1
0.81,0.5,1
-0.21,-0.8,-1
-0.22,0.06,1
-0.59,0.14,1
0.98,-0.42,1
0.28,0.53,1
0.96,0.79,1
0.88,0.46,1
0,0.03,1
-0.92,0.53,1
0.09,0.81,1
-0.75,-0.38,1
-0.47,-0.46,-1
-0.06,-0.13,-1
-0.23,0.32,1
-0.43,-0.17,-1
-0.31,-0.7,-1
0.97,-0.25,1
0.63,0.68,1
-0.8,0.88,1
-0.95,0.21,1
0.24,-0.2,-1
1,0.98,1
0.91,0.02,1
-0.91,0.51,1
0.62,-0.78,-1
0.54,0.39,1
-0.77,-0.63,-1
-0.56,-0.82,-1
-0.81,0.75,1
0.51,0.44,1
0.06,-0.45,-1
0.68,0.25,1
0.87,-0.71,-1
0.76,0.62,1
-0.07,0.65,1
0.26,-0.51,-1
-0.05,0.13,1
-0.34,-0.28,-1
0.52,-0.6,-1
0.18,0.91,1
0.37,0.95,1
-0.23,-0.2,-1
0.48,0.63,1
0.31,-1,-1
-0.49,0.34,1
-0.32,0.91,1
-0.39,-0.92,-1
-0.65,-0.83,-1
-0.99,0.9,1
-0.26,0.38,1
-0.43,0.03,1
-0.97,0.6,1
-0.76,0.6,1
0.2,0.44,1
0.21,0.07,1
-0.12,-0.48,-1
-0.8,0.1,1
0.57,0.38,1
-0.37,-0.57,-1
0.49,-0.38,-1
-0.64,0.44,1
-0.97,-0.13,1
0.17,-0.22,-1
0.31,0.94,1
-0.56,0.6,1
-0.93,-0.21,1
0.81,0.83,1
-0.97,0.18,1
0.17,-0.52,-1
-0.04,0.38,1
0.41,0.66,1
-0.85,0.57,1
-0.14,-0.53,-1
0.21,0.26,1
0.11,-0.05,1
-0.98,0.75,1
0.91,0.65,1
-0.87,-0.08,1
0.14,0.86,1
-0.73,0.57,1
0.76,0.17,1
-0.56,0.46,1
0.53,0.35,1
0.19,-0.89,-1
0.72,-0.54,-1
